"codigo_municipal", "municipio", "codigo_departamental", "departamento", "ejercicio", "funcion", "asignado", "modificado", "vigente", "devengado", "pagado"
"1311","LA LIBERTAD","13","HUEHUETENANGO","2017","Educación Universitaria o Superior","0","1390","1390","1390","1390"
"1311","LA LIBERTAD","13","HUEHUETENANGO","2018","Gestión para la Reducción de Riesgos a Desastres","0","5000","5000","4500","4500"
"1311","LA LIBERTAD","13","HUEHUETENANGO","2018","Amortizaciones de la Deuda Pública","0","93891","93891","93891","93891"
"1311","LA LIBERTAD","13","HUEHUETENANGO","2019","NA","0","5095","5095","4995","4995"
"1311","LA LIBERTAD","13","HUEHUETENANGO","2019","Orden Público y Seguridad Ciudadana  n.c.d","0","15000","15000","13250","13250"
"1311","LA LIBERTAD","13","HUEHUETENANGO","2019","Asuntos económicos n.c.d","0","700","700","680","680"
"1311","LA LIBERTAD","13","HUEHUETENANGO","2019","Protección Ambiental n.c.d","0","24900","24900","24900","24900"
"1311","LA LIBERTAD","13","HUEHUETENANGO","2019","Servicios Hospitalarios","0","24900","24900","24900","24900"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","0","0","0","0","0"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","479933","-60406","419527","419527","419527"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Servicios Generales","117000","9750","126750","126750","126750"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Investigación Básica","0","6290","6290","6290","6290"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Servicios de Policía y Seguridad Ciudadana","78000","6000","84000","84000","84000"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Atención a Desastres  y Gestión de Riesgos  n.c.d","0","4312","4312","4312","4312"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Asuntos Económicos, Comerciales y Laborales en General","120678","0","120678","119447","119447"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Transporte","0","90000","90000","63420","63420"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Ordenación de Desechos","0","0","0","0","0"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Protección Ambiental n.c.d","0","106000","106000","105600","105600"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Urbanización","0","31500","31500","31500","31500"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Desarrollo Comunitario","0","9500","9500","9500","9500"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Abastecimiento de Agua","120679","0","120679","119950","119950"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Servicios Deportivos y de Recreación","0","2480","2480","2479","2479"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Servicios Culturales","20000","0","20000","20000","20000"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Educación Preprimaria y Primaria","0","0","0","0","0"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Educación Universitaria o Superior","0","188700","188700","183700","183700"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Educación no Atribuible a Ningún Nivel Escolarizado","80000","6127","86127","86127","86127"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Edad  Avanzada","0","10108","10108","8734","8734"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Intereses y Comisiones de la Deuda Pública","0","20042","20042","20042","20042"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2016","Amortizaciones de la Deuda Pública","368400","0","368400","368400","368400"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2017","Servicios Públicos Generales n.c.d","109693","-1233","108461","97101","97101"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2017","Administración de Asuntos Migratorios","72000","-43729","28271","25000","25000"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2017","Ordenación de Aguas Residuales","0","350","350","350","350"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2017","Protección de la Diversidad Biológica y del Paisaje","0","30000","30000","30000","30000"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2017","Alumbrado Público","0","27840","27840","24840","24840"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2017","Servicios de Salud Pública","10000","-5000","5000","3000","3000"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2018","Urbanización y Servicios Comunitarios n.c.d","1000000","-591164","408836","408835","408835"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2018","Investigación y Desarrollo Relacionados con la Salud","500000","-458400","41600","0","0"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2018","Protección Social n.c.d","0","4862","4862","120","120"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2019","Otras Actividades Económicas y Financieras","0","2758","2758","2757","2757"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2019","Reducción de la Contaminación","0","1320","1320","1320","1320"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2019","Productos, Útiles y Equipos Médicos","65000","-65000","0","0","0"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2019","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","36000","0","36000","36000","36000"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2019","Educación Media","0","58500","58500","58500","58500"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2019","Familia e Hijos","10000","-290","9710","9710","9710"
"1312","LA DEMOCRACIA","13","HUEHUETENANGO","2019","Otros Riesgos de Exclusión Social","1500","-1500","0","0","0"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","100000","-100000","0","0","0"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","248000","-15545","232455","232454","232454"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Servicios Generales","100000","-8000","92000","92000","92000"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Servicios de Policía y Seguridad Ciudadana","78000","-74890","3110","3110","3110"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Asuntos Económicos, Comerciales y Laborales en General","0","122300","122300","122225","122225"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Agricultura, Producción Pecuaria, Silvicultura, Caza y Pesca","90000","-31575","58425","58425","58425"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Transporte","200000","-125000","75000","13177","13177"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Ordenación de Desechos","300000","-115000","185000","179889","179889"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Ordenación de Aguas Residuales","536782","-536782","0","0","0"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Protección de la Diversidad Biológica y del Paisaje","0","10000","10000","9550","9550"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Desarrollo Comunitario","0","110000","110000","106792","106792"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Abastecimiento de Agua","100500","-45000","55500","50187","50187"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Servicios Deportivos y de Recreación","50000","-50000","0","0","0"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","79000","56000","135000","132791","132791"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Educación Preprimaria y Primaria","0","45000","45000","0","0"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Educación Media","0","100000","100000","100000","100000"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Educación no Atribuible a Ningún Nivel Escolarizado","30000","2875","32875","32875","32875"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2016","Intereses y Comisiones de la Deuda Pública","200000","-200000","0","0","0"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2017","Urbanización","0","3450","3450","3450","3450"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2017","Servicios de Salud Pública","500000","-500000","0","0","0"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2017","Amortizaciones de la Deuda Pública","0","16812","16812","16812","16812"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2018","Reducción de la Contaminación","25000","-25000","0","0","0"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2018","Servicios para Pacientes Externos","0","21000","21000","16800","16800"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2018","Educación Universitaria o Superior","0","4035","4035","3941","3941"
"1313","SAN MIGUEL ACATÁN","13","HUEHUETENANGO","2018","Familia e Hijos","30000","10000","40000","34580","34580"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","142800","0","142800","142800","142800"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","195000","0","195000","195000","195000"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Servicios Generales","42000","0","42000","42000","42000"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Agricultura, Producción Pecuaria, Silvicultura, Caza y Pesca","27600","0","27600","27600","27600"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Combustibles y Energía","437500","-437500","0","0","0"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Transporte","0","126534","126534","86266","86266"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Ordenación de Desechos","27600","0","27600","27600","27600"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Ordenación de Aguas Residuales","0","75000","75000","73945","73945"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Urbanización","125000","0","125000","60245","60245"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Abastecimiento de Agua","27600","0","27600","27600","27600"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Productos, Útiles y Equipos Médicos","0","45000","45000","44033","44033"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Servicios Deportivos y de Recreación","435000","-435000","0","0","0"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Servicios Culturales","24000","0","24000","24000","24000"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Educación Media","31000","0","31000","31000","31000"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2016","Educación no Atribuible a Ningún Nivel Escolarizado","27600","0","27600","27600","27600"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2017","Investigación Básica","27600","0","27600","26450","26450"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2017","Educación Preprimaria y Primaria","0","311347","311347","311346","311346"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2018","Asuntos Económicos, Comerciales y Laborales en General","0","20000","20000","0","0"
"1314","SAN RAFAEL LA INDEPENDENCIA","13","HUEHUETENANGO","2019","Reducción de la Contaminación","0","6000","6000","6000","6000"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","NA","19390","0","19390","19090","19090"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","0","0","0","0","0"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","232680","0","232680","219535","219535"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Servicios Generales","0","1473","1473","0","0"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Investigación y Desarrollo Relacionados con los  Servicios Públicos Generales","0","16500","16500","16250","16250"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Servicios Públicos Generales n.c.d","0","0","0","0","0"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Servicios de Policía y Seguridad Ciudadana","213900","-3921","209979","203184","203184"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Asuntos Económicos, Comerciales y Laborales en General","55500","0","55500","31215","31215"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Agricultura, Producción Pecuaria, Silvicultura, Caza y Pesca","0","54908","54908","54908","54908"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Transporte","30000","0","30000","28750","28750"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Otras Actividades Económicas y Financieras","0","40000","40000","40000","40000"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Ordenación de Desechos","48960","0","48960","48960","48960"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Reducción de la Contaminación","1000000","-1000000","0","0","0"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Investigación y desarrollo relacionados con la Protección Ambiental","0","89118","89118","89117","89117"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Protección Ambiental n.c.d","0","55000","55000","55000","55000"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Urbanización","0","3921","3921","475","475"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Desarrollo Comunitario","0","1934","1934","1934","1934"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Abastecimiento de Agua","27060","0","27060","25932","25932"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Urbanización y Servicios Comunitarios n.c.d","0","87500","87500","87500","87500"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Servicios de Salud Pública","0","21208","21208","21197","21197"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Servicios Deportivos y de Recreación","200000","-200000","0","0","0"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Servicios Culturales","24480","0","24480","22440","22440"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Educación Preprimaria y Primaria","0","5000","5000","5000","5000"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Educación Media","0","77000","77000","77000","77000"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Educación Universitaria o Superior","0","50000","50000","25000","25000"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2016","Educación no Atribuible a Ningún Nivel Escolarizado","51480","0","51480","49335","49335"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2017","Investigación Básica","0","376","376","156","156"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2017","Comunicaciones","0","6821","6821","6821","6821"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2017","Ordenación de Aguas Residuales","0","15000","15000","15000","15000"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2017","Salud n.c.d","0","48597","48597","48597","48597"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2017","Intereses y Comisiones de la Deuda Pública","456860","-1500","455360","455359","455359"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2017","Amortizaciones de la Deuda Pública","1826224","-167370","1658854","1640572","1640572"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2018","Protección de la Diversidad Biológica y del Paisaje","50000","-50000","0","0","0"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2018","Educación Postmedia Básica y Diversificado no Universitaria o Superior","0","354712","354712","353300","353300"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2018","Enfermedad, Funcionamiento Corporal y Discapacidad","0","16200","16200","16200","16200"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2018","Investigación y Desarrollo Relacionados con la Protección Social","0","7000","7000","6880","6880"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2019","Orden Público y Seguridad Ciudadana  n.c.d","32850","-23790","9060","9060","9060"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2019","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","0","11925","11925","11925","11925"
"1315","TODOS SANTOS CUCHUMATÁN","13","HUEHUETENANGO","2019","Protección Social n.c.d","9877","15412","25289","21031","21031"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","0","64050","64050","64050","64050"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","181500","-34843","146657","146656","146656"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Servicios Generales","3000","2419","5419","5418","5418"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Investigación Básica","33000","-15000","18000","18000","18000"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Asuntos Económicos, Comerciales y Laborales en General","0","87840","87840","87840","87840"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Agricultura, Producción Pecuaria, Silvicultura, Caza y Pesca","16000","-14500","1500","1500","1500"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Transporte","0","33000","33000","32060","32060"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Ordenación de Desechos","99000","-68750","30250","30250","30250"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Ordenación de Aguas Residuales","0","1000","1000","1000","1000"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Desarrollo Comunitario","0","126348","126348","126347","126347"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Abastecimiento de Agua","600000","-512729","87271","0","0"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Servicios Deportivos y de Recreación","0","10000","10000","10000","10000"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","0","83524","83524","83524","83524"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Educación Preprimaria y Primaria","0","70000","70000","55999","55999"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Educación Media","0","62500","62500","15000","15000"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Educación Universitaria o Superior","0","6000","6000","6000","6000"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Educación no Atribuible a Ningún Nivel Escolarizado","0","500","500","500","500"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2016","Familia e Hijos","30000","-30000","0","0","0"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2017","Investigación y Desarrollo Relacionados con los  Servicios Públicos Generales","90000","0","90000","0","0"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2017","Investigación y Desarrollo Relacionados con Asuntos Económicos","300000","0","300000","0","0"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2017","Reducción de la Contaminación","0","15000","15000","15000","15000"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2017","Servicios Religiosos y otros Servicios Comunitarios","0","0","0","0","0"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2017","Amortizaciones de la Deuda Pública","0","16023","16023","13734","13734"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2018","Urbanización","0","14000","14000","14000","14000"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2018","Urbanización y Servicios Comunitarios n.c.d","0","24500","24500","24500","24500"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2019","Otras Actividades Económicas y Financieras","0","0","0","0","0"
"1316","SAN JUAN ATITÁN","13","HUEHUETENANGO","2019","Asuntos económicos n.c.d","0","25000","25000","24750","24750"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","288000","151813","439813","439813","439813"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","136560","18653","155213","155213","155213"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Ayuda Económica Exterior","0","3375","3375","3375","3375"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Servicios Generales","65360","5000","70360","70360","70360"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Investigación Básica","48644","0","48644","48644","48644"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Investigación y Desarrollo Relacionados con los  Servicios Públicos Generales","126720","150267","276987","276986","276986"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Administración de Asuntos Migratorios","0","19206","19206","19205","19205"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Investigación y Desarrollo Relacionados con el Orden Público y Seguridad Ciudadana","222684","-51392","171292","171291","171291"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Asuntos Económicos, Comerciales y Laborales en General","0","1072","1072","1072","1072"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Agricultura, Producción Pecuaria, Silvicultura, Caza y Pesca","9240","0","9240","9240","9240"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Transporte","0","100037","100037","0","0"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Ordenación de Desechos","190080","-97058","93022","93022","93022"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Protección de la Diversidad Biológica y del Paisaje","0","102936","102936","100877","100877"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Urbanización","95040","17182","112222","112221","112221"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Desarrollo Comunitario","0","298563","298563","27900","27900"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Abastecimiento de Agua","158400","26650","185050","185050","185050"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Urbanización y Servicios Comunitarios n.c.d","0","961","961","961","961"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Servicios de Salud Pública","63360","-34633","28727","28727","28727"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Servicios Deportivos y de Recreación","4957906","-4957906","0","0","0"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2016","Educación Preprimaria y Primaria","158400","0","158400","156867","156867"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2017","Servicios de Policía y Seguridad Ciudadana","143860","0","143860","143860","143860"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2017","Ordenación de Aguas Residuales","100000","0","100000","28500","28500"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2017","Protección Ambiental n.c.d","0","6000","6000","6000","6000"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2017","Investigación y Desarrollo Relacionados con el  Esparcimiento,  Cultura y Religión","0","8086","8086","8086","8086"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2017","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","0","2000","2000","150","150"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2017","Educación Media","39000","0","39000","0","0"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2017","Educación no Atribuible a Ningún Nivel Escolarizado","39476","0","39476","39476","39476"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2017","Amortizaciones de la Deuda Pública","0","8398","8398","8397","8397"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2018","Alumbrado Público","100500","-100500","0","0","0"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2018","Servicios Culturales","20000","5130","25130","25130","25130"
"1317","SANTA EULALIA","13","HUEHUETENANGO","2019","Servicios Hospitalarios","84000","0","84000","72540","72540"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","67000","-12270","54730","54730","54730"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","0","41110","41110","41110","41110"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Servicios Generales","3000","0","3000","2125","2125"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Investigación Básica","0","300","300","300","300"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Servicios de Policía y Seguridad Ciudadana","54888","17000","71888","71888","71888"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Asuntos Económicos, Comerciales y Laborales en General","0","63000","63000","52952","52952"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Agricultura, Producción Pecuaria, Silvicultura, Caza y Pesca","0","3000","3000","2280","2280"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Transporte","0","49000","49000","34400","34400"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Ordenación de Desechos","0","0","0","0","0"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Ordenación de Aguas Residuales","41459","-41459","0","0","0"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Desarrollo Comunitario","0","88000","88000","85924","85924"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Servicios Hospitalarios","12000","0","12000","0","0"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Servicios Culturales","28608","-28608","0","0","0"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Educación Preprimaria y Primaria","28350","82753","111103","111103","111103"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Educación Media","278000","-88500","189500","189500","189500"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2016","Educación no Atribuible a Ningún Nivel Escolarizado","51288","1100","52388","51329","51329"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2017","Abastecimiento de Agua","10000","0","10000","0","0"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2017","Servicios Deportivos y de Recreación","100000","0","100000","0","0"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2017","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","48000","0","48000","48000","48000"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2018","Investigación y Desarrollo Relacionados con los  Servicios Públicos Generales","0","91000","91000","75200","75200"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2018","Servicios Públicos Generales n.c.d","0","0","0","0","0"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2018","Reducción de la Contaminación","500000","0","500000","0","0"
"1318","SAN MATEO IXTATÁN","13","HUEHUETENANGO","2018","Urbanización","0","0","0","0","0"
